FIPS,COUNTY,RPL_THEMES,pres_r,n
50001,Addison,0.0965,36.8,0
50003,Bennington,0.2924,52.4,0
50005,Caledonia,0.2672,45.1,2
50007,Chittenden,0.1831,35.2,6
50009,Essex,0.2067,42.4,0
50011,Franklin,0.1111,68.8,1
50013,Grand Isle,0.0025,12.9,0
50015,Lamoille,0.1309,50.7,1
50017,Orange,0.172,24.9,2
50019,Orleans,0.4258,53.8,1
50021,Rutland,0.2787,52.2,1
50023,Washington,0.1752,44.8,1
50025,Windham,0.3054,50.5,5
50027,Windsor,0.128,25.7,2
