,FIPS,COUNTY,RPL_THEMES,pres_r,n,State,pres_r_norm
79,13161,Jeff Davis,0.9373,72.5,0.0,GA,0.23289431416639897
80,13163,Jefferson,0.9439,91.3,0.0,GA,0.29328621908127206
81,13165,Jenkins,0.8283,16.9,0.0,GA,0.05428846771602955
82,13167,Johnson,0.9061,63.2,0.0,GA,0.20301959524574364
83,13169,Jones,0.3793,45.5,0.0,GA,0.14616125923546416
84,13171,Lamar,0.4917,67.1,0.0,GA,0.215547703180212
85,13173,Lanier,0.8697,66.4,0.0,GA,0.21329906842274335
86,13175,Laurens,0.8013,100.6,1.0,GA,0.32316093800192736
87,13177,Lee,0.3519,40.4,0.0,GA,0.12977834885962095
88,13179,Liberty,0.8882,46.5,0.0,GA,0.14937359460327657
89,13181,Lincoln,0.5564,30.1,0.0,GA,0.09669129457115323
90,13183,Long,0.8271,63.2,0.0,GA,0.20301959524574364
91,13185,Lowndes,0.8662,83.5,2.0,GA,0.26823000321233537
92,13187,Lumpkin,0.4338,66.9,0.0,GA,0.21490523610664955
93,13189,McDuffie,0.9376,118.5,0.0,GA,0.38066174108576933
94,13191,McIntosh,0.5863,45.4,0.0,GA,0.14584002569868293
95,13193,Macon,0.9312,68.9,0.0,GA,0.22132990684227435
96,13195,Madison,0.6417,77.1,0.0,GA,0.247671056858336
97,13197,Marion,0.8519,16.6,0.0,GA,0.05332476710568584
98,13199,Meriwether,0.8701,71.9,0.0,GA,0.23096691294571153
99,13201,Miller,0.7799,90.4,0.0,GA,0.2903951172502409
100,13205,Mitchell,0.9879,90.6,0.0,GA,0.2910375843238034
101,13207,Monroe,0.4596,59.7,0.0,GA,0.19177642145840026
102,13209,Montgomery,0.8465,30.8,0.0,GA,0.0989399293286219
103,13211,Morgan,0.2446,62.0,0.0,GA,0.19916479280436877
104,13213,Murray,0.7134,76.5,1.0,GA,0.24574365563764855
105,13215,Muscogee,0.9003,75.7,3.0,GA,0.24317378734339865
106,13217,Newton,0.707,66.3,0.0,GA,0.2129778348859621
107,13219,Oconee,0.0354,55.7,0.0,GA,0.17892707998715066
108,13221,Oglethorpe,0.5217,33.1,0.0,GA,0.10632830067459043
109,13223,Paulding,0.1376,46.4,0.0,GA,0.14905236106649533
110,13225,Peach,0.9404,71.9,0.0,GA,0.23096691294571153
111,13227,Pickens,0.2796,101.9,0.0,GA,0.32733697398008355
112,13229,Pierce,0.657,55.4,0.0,GA,0.17796337937680692
113,13231,Pike,0.151,10.0,0.0,GA,0.032123353678123995
114,13233,Polk,0.8048,138.5,0.0,GA,0.4449084484420173
115,13235,Pulaski,0.8459,82.6,0.0,GA,0.26533890138130417
116,13237,Putnam,0.428,53.7,0.0,GA,0.17250240925152585
117,13239,Quitman,0.9433,63.2,0.0,GA,0.20301959524574364
118,13241,Rabun,0.5341,144.7,0.0,GA,0.46482492772245415
119,13243,Randolph,0.9739,109.5,0.0,GA,0.35175072277545777
120,13245,Richmond,0.9328,64.3,3.0,GA,0.20655316415033728
121,13247,Rockdale,0.5529,67.5,1.0,GA,0.21683263732733696
122,13249,Schley,0.8248,0.0,0.0,GA,0.0001
123,13251,Screven,0.8525,59.4,0.0,GA,0.19081272084805653
124,13253,Seminole,0.8344,155.3,0.0,GA,0.4988756826212657
125,13255,Spalding,0.8691,109.4,1.0,GA,0.3514294892386765
126,13257,Stephens,0.7968,146.4,1.0,GA,0.4702858978477353
127,13259,Stewart,0.9245,52.2,0.0,GA,0.16768390619980728
128,13261,Sumter,0.9764,99.7,0.0,GA,0.3202698361708962
129,13263,Talbot,0.8589,63.2,0.0,GA,0.20301959524574364
130,13265,Taliaferro,0.9089,63.2,0.0,GA,0.20301959524574364
131,13267,Tattnall,0.908,69.3,0.0,GA,0.22261484098939927
132,13269,Taylor,0.9197,76.0,0.0,GA,0.24413748795374235
133,13271,Telfair,0.8369,60.8,0.0,GA,0.19530999036299387
134,13273,Terrell,0.957,30.7,0.0,GA,0.09861869579184067
135,13275,Thomas,0.9108,97.7,0.0,GA,0.31384516543527147
136,13277,Tift,0.8809,125.0,1.0,GA,0.40154192097654995
