FIPS,COUNTY,RPL_THEMES,pres_r,n
33001,Belknap,0.0841,49.6,1
33003,Carroll,0.0583,56.1,2
33005,Cheshire,0.1417,45.2,3
33007,Coos,0.529,50.5,2
33009,Grafton,0.1882,48.2,8
33011,Hillsborough,0.1911,38.7,12
33013,Merrimack,0.1455,52.1,7
33015,Rockingham,0.0111,47.3,6
33017,Strafford,0.1748,55.2,4
33019,Sullivan,0.1513,38.4,2
