FIPS,COUNTY,RPL_THEMES,pres_r,n
25001,Barnstable,0.0564,44.5,10
25003,Berkshire,0.4083,46.6,13
25005,Bristol,0.5248,55.5,14
25007,Dukes,0.0096,40.5,1
25009,Essex,0.508,35.0,19
25011,Franklin,0.2096,41.5,3
25013,Hampden,0.8232,50.2,18
25015,Hampshire,0.2325,44.2,4
25017,Middlesex,0.2264,25.4,26
25019,Nantucket,0.0268,27.2,1
25021,Norfolk,0.2092,31.7,12
25023,Plymouth,0.2303,40.2,10
25025,Suffolk,0.7379,22.8,26
25027,Worcester,0.4096,38.7,32
