FIPS,COUNTY,RPL_THEMES,pres_r,n
4001,Apache,0.9885,15.9,2.0
4003,Cochise,0.9064,60.3,4.0
4005,Coconino,0.7131,34.7,6.0
4007,Gila,0.899,73.7,5.0
4009,Graham,0.964,66.2,2.0
4011,Greenlee,0.6188,50.7,0.0
4012,La Paz,0.9236,50.3,0.0
4013,Maricopa,0.6354,48.6,59.0
4015,Mohave,0.8624,94.1,8.0
4017,Navajo,0.9955,56.5,3.0
4019,Pima,0.8828,56.5,26.0
4021,Pinal,0.8592,40.2,7.0
4023,Santa Cruz,0.9318,16.6,0.0
4025,Yavapai,0.521,71.9,18.0
4027,Yuma,0.9895,37.2,3.0
