FIPS,COUNTY,RPL_THEMES,pres_r,n
15001,Hawaii,0.5771,53.6,2.0
15003,Honolulu,0.472,26.9,7.0
15005,Kalawao,0.3162,33.4,0.0
15007,Kauai,0.3099,40.0,1.0
15009,Maui,0.3879,44.5,4.0
