9.755779100800656689e-01,1.539086201783799839e-02,1.871697195039424572e-03,6.584700076796155994e-03,5.644897617798459591e-04,1.034086848088079946e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.456323802337406310e-04,2.611672084881753544e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.307375516098041181e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.820681563781687901e-04,6.445014611854224128e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.202212599183159840e-04,8.622786946332390177e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.473260051113530525e-04,1.181449069088505070e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.915378481696842156e-04,1.630237546917642018e-04
0.000000000000000000e+00,6.646418257171529675e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.240312313351195518e-04,2.192921989701300317e-04
0.000000000000000000e+00,6.654026272611651693e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.620253298055377480e-04,2.675396411864591935e-04
0.000000000000000000e+00,6.782743809888860942e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.425905319937463051e-04,3.291181812201486850e-04
0.000000000000000000e+00,5.991447910258726472e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.193777723301751767e-04,3.982054874722246412e-04
0.000000000000000000e+00,6.147784208773263842e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.032640817371989086e-04,4.667168142578443594e-04
0.000000000000000000e+00,6.716943191601403018e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000363069258800291e-03,5.326634833682303760e-04
0.000000000000000000e+00,6.812429240957872112e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.599738106292268628e-04,5.976470992392249977e-04
0.000000000000000000e+00,8.611019901513809749e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.195944947400224194e-04,6.826344828768902712e-04
0.000000000000000000e+00,8.814817709193534245e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.832949708797154074e-04
0.000000000000000000e+00,7.306663552065277567e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.214694541677847212e-03,9.109202187134849988e-04
9.123331716340700170e-01,7.277150225851360121e-02,3.014902360879591695e-03,9.790794920211110669e-03,1.008685833204948663e-03,1.080942993120696241e-03
9.121715644682293345e-01,7.294070838857351358e-02,2.607009204948424527e-03,9.751217122355163719e-03,1.250963340036020943e-03,1.278537475857590691e-03
0.000000000000000000e+00,6.953114921446880425e-02,1.903031148012554376e-03,6.242042325015284381e-03,0.000000000000000000e+00,1.474949299243835579e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.703553280076004088e-03,3.961406476532106091e-03,1.776735163024763383e-03,1.651570659317541092e-03
