0.000000000000000000e+00,1.094100000000000000e+04,1.847000000000000000e+03,4.010000000000000000e+03,3.090000000000000000e+02,2.700000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.110000000000000000e+02,5.400000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.760000000000000000e+02,1.340000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.460000000000000000e+02,1.710000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.320000000000000000e+02,2.250000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.180000000000000000e+02,2.860000000000000000e+02
0.000000000000000000e+00,4.471700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,5.540000000000000000e+02,3.300000000000000000e+02
0.000000000000000000e+00,4.416800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,5.770000000000000000e+02,4.020000000000000000e+02
0.000000000000000000e+00,4.526600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,5.930000000000000000e+02,4.480000000000000000e+02
0.000000000000000000e+00,4.049500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,5.970000000000000000e+02,5.010000000000000000e+02
0.000000000000000000e+00,4.376200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,6.520000000000000000e+02,5.620000000000000000e+02
0.000000000000000000e+00,4.698100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,6.820000000000000000e+02,6.320000000000000000e+02
0.000000000000000000e+00,4.755800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.390000000000000000e+02,6.860000000000000000e+02
0.000000000000000000e+00,6.057100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+02,7.510000000000000000e+02
0.000000000000000000e+00,6.069100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.080000000000000000e+02
0.000000000000000000e+00,5.086200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.450000000000000000e+02,8.690000000000000000e+02
0.000000000000000000e+00,5.127000000000000000e+04,3.000000000000000000e+03,6.014000000000000000e+03,9.380000000000000000e+02,9.450000000000000000e+02
0.000000000000000000e+00,5.256800000000000000e+04,3.000000000000000000e+03,6.004000000000000000e+03,9.770000000000000000e+02,9.950000000000000000e+02
0.000000000000000000e+00,5.261800000000000000e+04,3.000000000000000000e+03,7.191000000000000000e+03,0.000000000000000000e+00,1.053000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+03,9.591000000000000000e+03,1.036000000000000000e+03,1.107000000000000000e+03
