9.779395511280744024e-01,1.155935975193553462e-02,2.092898186268262253e-03,7.271703818956210159e-03,1.126123025944715051e-03,1.036408882088895018e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.457013695551558465e-03,1.948761711232804042e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.743139527085513781e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.606743572171803747e-03,5.775520425624804252e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.562704163299949997e-03,8.354468796059047117e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.703693174640253478e-03,1.088156317530213774e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.878652062883317880e-03,1.439633561345048519e-04
0.000000000000000000e+00,5.469628459363549966e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.805487103409486420e-03,2.033589328465503041e-04
0.000000000000000000e+00,5.301452854356832056e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.556019709890718540e-03,2.634139961764965922e-04
0.000000000000000000e+00,5.220983266843379211e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.599120972492949115e-03,3.082403480044226319e-04
0.000000000000000000e+00,4.506666856750354833e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.843609555769871490e-03,3.606534652534349036e-04
0.000000000000000000e+00,4.348288924048174936e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.914927218602480814e-03,4.171294458209157986e-04
0.000000000000000000e+00,4.480234087936901810e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.612955791134699557e-03,4.767461147762113273e-04
0.000000000000000000e+00,4.444661230180677047e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.940114858085803549e-03,5.499020336920053568e-04
0.000000000000000000e+00,5.485278137552013905e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.923443931947182581e-03,6.335171223158752012e-04
0.000000000000000000e+00,5.360855505785056679e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.687876075992118802e-04
0.000000000000000000e+00,4.359774208342728774e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.259531472891401358e-03,9.743564684611702529e-04
9.421934847371068456e-01,4.037145744597286229e-02,3.077550762001568692e-03,9.870877694029316779e-03,3.236264451299077950e-03,1.250364909590351509e-03
9.395291896004381860e-01,3.864419153417109759e-02,3.644426964152978898e-03,1.172645397693719213e-02,4.938490090584418679e-03,1.517247833716168148e-03
0.000000000000000000e+00,3.914605380061560863e-02,4.504088913621018958e-03,1.166675263180453476e-02,0.000000000000000000e+00,1.800182633540787754e-03
0.000000000000000000e+00,0.000000000000000000e+00,3.336959011842287152e-03,7.827054990037727103e-03,4.740658074432466292e-03,2.081391912343019852e-03
